1.749799999999999898e+02,1.783199999999999932e+02,1.798899999999999864e+02,1.783199999999999932e+02,1.778700000000000045e+02,1.756399999999999864e+02,1.774300000000000068e+02,1.769799999999999898e+02,1.754199999999999875e+02,1.738700000000000045e+02,1.749799999999999898e+02,1.778700000000000045e+02,1.751999999999999886e+02,1.734300000000000068e+02,1.792199999999999989e+02,1.754199999999999875e+02,1.787700000000000102e+02,1.729900000000000091e+02,1.758700000000000045e+02,1.760900000000000034e+02,1.785500000000000114e+02,1.767599999999999909e+02,1.783199999999999932e+02,1.759300000000000068e+02,1.727199999999999989e+02,1.717599999999999909e+02,1.702800000000000011e+02,1.760699999999999932e+02,1.690999999999999943e+02,1.712800000000000011e+02,1.762199999999999989e+02
1.749799999999999898e+02,1.783199999999999932e+02,1.798899999999999864e+02,1.783199999999999932e+02,1.776500000000000057e+02,1.754199999999999875e+02,1.771999999999999886e+02,1.771999999999999886e+02,1.754199999999999875e+02,1.738700000000000045e+02,1.747599999999999909e+02,1.780999999999999943e+02,1.751999999999999886e+02,1.734300000000000068e+02,1.792199999999999989e+02,1.751999999999999886e+02,1.787700000000000102e+02,1.727599999999999909e+02,1.758700000000000045e+02,1.763100000000000023e+02,1.783199999999999932e+02,1.765399999999999920e+02,1.785500000000000114e+02,1.759300000000000068e+02,1.728799999999999955e+02,1.719199999999999875e+02,1.702800000000000011e+02,1.754799999999999898e+02,1.692700000000000102e+02,1.712800000000000011e+02,1.757800000000000011e+02
1.751999999999999886e+02,1.783199999999999932e+02,1.798899999999999864e+02,1.783199999999999932e+02,1.774300000000000068e+02,1.754199999999999875e+02,1.769799999999999898e+02,1.769799999999999898e+02,1.754199999999999875e+02,1.738700000000000045e+02,1.749799999999999898e+02,1.783199999999999932e+02,1.751999999999999886e+02,1.732100000000000080e+02,1.792199999999999989e+02,1.754199999999999875e+02,1.787700000000000102e+02,1.727599999999999909e+02,1.760900000000000034e+02,1.763100000000000023e+02,1.785500000000000114e+02,1.765399999999999920e+02,1.785500000000000114e+02,1.756299999999999955e+02,1.727199999999999989e+02,1.719199999999999875e+02,1.706200000000000045e+02,1.759300000000000068e+02,1.694399999999999977e+02,1.714399999999999977e+02,1.750399999999999920e+02
1.751999999999999886e+02,1.783199999999999932e+02,1.798899999999999864e+02,1.783199999999999932e+02,1.774300000000000068e+02,1.754199999999999875e+02,1.771999999999999886e+02,1.771999999999999886e+02,1.751999999999999886e+02,1.738700000000000045e+02,1.745300000000000011e+02,1.785500000000000114e+02,1.751999999999999886e+02,1.732100000000000080e+02,1.792199999999999989e+02,1.754199999999999875e+02,1.787700000000000102e+02,1.727599999999999909e+02,1.763100000000000023e+02,1.765399999999999920e+02,1.789900000000000091e+02,1.765399999999999920e+02,1.785500000000000114e+02,1.756299999999999955e+02,1.728799999999999955e+02,1.717599999999999909e+02,1.706200000000000045e+02,1.759300000000000068e+02,1.692700000000000102e+02,1.715999999999999943e+02,1.742800000000000011e+02
1.749799999999999898e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.783199999999999932e+02,1.771999999999999886e+02,1.754199999999999875e+02,1.769799999999999898e+02,1.771999999999999886e+02,1.751999999999999886e+02,1.740900000000000034e+02,1.747599999999999909e+02,1.787700000000000102e+02,1.754199999999999875e+02,1.732100000000000080e+02,1.794399999999999977e+02,1.754199999999999875e+02,1.785500000000000114e+02,1.729900000000000091e+02,1.763100000000000023e+02,1.765399999999999920e+02,1.792199999999999989e+02,1.763100000000000023e+02,1.785500000000000114e+02,1.754799999999999898e+02,1.728799999999999955e+02,1.719199999999999875e+02,1.706200000000000045e+02,1.760699999999999932e+02,1.690999999999999943e+02,1.715999999999999943e+02,1.744300000000000068e+02
1.751999999999999886e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.785500000000000114e+02,1.771999999999999886e+02,1.754199999999999875e+02,1.767599999999999909e+02,1.774300000000000068e+02,1.751999999999999886e+02,1.736500000000000057e+02,1.747599999999999909e+02,1.787700000000000102e+02,1.751999999999999886e+02,1.729900000000000091e+02,1.794399999999999977e+02,1.754199999999999875e+02,1.785500000000000114e+02,1.729900000000000091e+02,1.760900000000000034e+02,1.763100000000000023e+02,1.794399999999999977e+02,1.760900000000000034e+02,1.787700000000000102e+02,1.753400000000000034e+02,1.725699999999999932e+02,1.720900000000000034e+02,1.707800000000000011e+02,1.760699999999999932e+02,1.692700000000000102e+02,1.714399999999999977e+02,1.747400000000000091e+02
1.751999999999999886e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.785500000000000114e+02,1.769799999999999898e+02,1.751999999999999886e+02,1.767599999999999909e+02,1.774300000000000068e+02,1.751999999999999886e+02,1.736500000000000057e+02,1.747599999999999909e+02,1.787700000000000102e+02,1.751999999999999886e+02,1.729900000000000091e+02,1.794399999999999977e+02,1.754199999999999875e+02,1.783199999999999932e+02,1.729900000000000091e+02,1.763100000000000023e+02,1.765399999999999920e+02,1.792199999999999989e+02,1.758700000000000045e+02,1.785500000000000114e+02,1.751899999999999977e+02,1.724099999999999966e+02,1.720900000000000034e+02,1.707800000000000011e+02,1.762199999999999989e+02,1.697800000000000011e+02,1.715999999999999943e+02,1.751899999999999977e+02
1.751999999999999886e+02,1.783199999999999932e+02,1.798899999999999864e+02,1.785500000000000114e+02,1.771999999999999886e+02,1.754199999999999875e+02,1.767599999999999909e+02,1.774300000000000068e+02,1.749799999999999898e+02,1.740900000000000034e+02,1.749799999999999898e+02,1.789900000000000091e+02,1.751999999999999886e+02,1.727599999999999909e+02,1.794399999999999977e+02,1.754199999999999875e+02,1.783199999999999932e+02,1.729900000000000091e+02,1.765399999999999920e+02,1.767599999999999909e+02,1.796599999999999966e+02,1.758700000000000045e+02,1.785500000000000114e+02,1.750399999999999920e+02,1.725699999999999932e+02,1.724099999999999966e+02,1.709499999999999886e+02,1.763700000000000045e+02,1.701200000000000045e+02,1.715999999999999943e+02,1.757800000000000011e+02
1.751999999999999886e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.785500000000000114e+02,1.771999999999999886e+02,1.754199999999999875e+02,1.767599999999999909e+02,1.774300000000000068e+02,1.749799999999999898e+02,1.745300000000000011e+02,1.747599999999999909e+02,1.789900000000000091e+02,1.751999999999999886e+02,1.727599999999999909e+02,1.794399999999999977e+02,1.754199999999999875e+02,1.783199999999999932e+02,1.729900000000000091e+02,1.765399999999999920e+02,1.767599999999999909e+02,1.796599999999999966e+02,1.758700000000000045e+02,1.787700000000000102e+02,1.748899999999999864e+02,1.724099999999999966e+02,1.722500000000000000e+02,1.709499999999999886e+02,1.756299999999999955e+02,1.701200000000000045e+02,1.717599999999999909e+02,1.759300000000000068e+02
1.751999999999999886e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.785500000000000114e+02,1.769799999999999898e+02,1.756399999999999864e+02,1.769799999999999898e+02,1.776500000000000057e+02,1.749799999999999898e+02,1.740900000000000034e+02,1.749799999999999898e+02,1.789900000000000091e+02,1.751999999999999886e+02,1.729900000000000091e+02,1.798899999999999864e+02,1.754199999999999875e+02,1.783199999999999932e+02,1.729900000000000091e+02,1.767599999999999909e+02,1.767599999999999909e+02,1.796599999999999966e+02,1.756399999999999864e+02,1.787700000000000102e+02,1.747400000000000091e+02,1.724099999999999966e+02,1.724099999999999966e+02,1.709499999999999886e+02,1.762199999999999989e+02,1.701200000000000045e+02,1.715999999999999943e+02,1.760699999999999932e+02
1.754199999999999875e+02,1.787700000000000102e+02,1.798899999999999864e+02,1.787700000000000102e+02,1.771999999999999886e+02,1.754199999999999875e+02,1.769799999999999898e+02,1.778700000000000045e+02,1.751999999999999886e+02,1.740900000000000034e+02,1.749799999999999898e+02,1.789900000000000091e+02,1.749799999999999898e+02,1.729900000000000091e+02,1.796599999999999966e+02,1.754199999999999875e+02,1.780999999999999943e+02,1.729900000000000091e+02,1.767599999999999909e+02,1.769799999999999898e+02,1.796599999999999966e+02,1.756399999999999864e+02,1.789900000000000091e+02,1.747400000000000091e+02,1.724099999999999966e+02,1.725699999999999932e+02,1.709499999999999886e+02,1.766500000000000057e+02,1.701200000000000045e+02,1.715999999999999943e+02,1.760699999999999932e+02
1.751999999999999886e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.787700000000000102e+02,1.771999999999999886e+02,1.756399999999999864e+02,1.767599999999999909e+02,1.778700000000000045e+02,1.751999999999999886e+02,1.740900000000000034e+02,1.747599999999999909e+02,1.789900000000000091e+02,1.751999999999999886e+02,1.727599999999999909e+02,1.798899999999999864e+02,1.756399999999999864e+02,1.780999999999999943e+02,1.732100000000000080e+02,1.767599999999999909e+02,1.767599999999999909e+02,1.794399999999999977e+02,1.756399999999999864e+02,1.785500000000000114e+02,1.747400000000000091e+02,1.724099999999999966e+02,1.725699999999999932e+02,1.709499999999999886e+02,1.765099999999999909e+02,1.704499999999999886e+02,1.715999999999999943e+02,1.760699999999999932e+02
1.754199999999999875e+02,1.787700000000000102e+02,1.798899999999999864e+02,1.787700000000000102e+02,1.771999999999999886e+02,1.756399999999999864e+02,1.767599999999999909e+02,1.778700000000000045e+02,1.751999999999999886e+02,1.743100000000000023e+02,1.749799999999999898e+02,1.787700000000000102e+02,1.749799999999999898e+02,1.727599999999999909e+02,1.796599999999999966e+02,1.756399999999999864e+02,1.780999999999999943e+02,1.732100000000000080e+02,1.765399999999999920e+02,1.769799999999999898e+02,1.796599999999999966e+02,1.754199999999999875e+02,1.787700000000000102e+02,1.747400000000000091e+02,1.725699999999999932e+02,1.728799999999999955e+02,1.709499999999999886e+02,1.765099999999999909e+02,1.704499999999999886e+02,1.717599999999999909e+02,1.760699999999999932e+02
1.754199999999999875e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.787700000000000102e+02,1.771999999999999886e+02,1.758700000000000045e+02,1.771999999999999886e+02,1.778700000000000045e+02,1.754199999999999875e+02,1.740900000000000034e+02,1.749799999999999898e+02,1.787700000000000102e+02,1.747599999999999909e+02,1.727599999999999909e+02,1.798899999999999864e+02,1.754199999999999875e+02,1.780999999999999943e+02,1.734300000000000068e+02,1.767599999999999909e+02,1.769799999999999898e+02,1.796599999999999966e+02,1.754199999999999875e+02,1.785500000000000114e+02,1.747400000000000091e+02,1.724099999999999966e+02,1.727199999999999989e+02,1.709499999999999886e+02,1.768000000000000114e+02,1.707800000000000011e+02,1.719199999999999875e+02,1.757800000000000011e+02
1.756399999999999864e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.787700000000000102e+02,1.771999999999999886e+02,1.758700000000000045e+02,1.769799999999999898e+02,1.778700000000000045e+02,1.754199999999999875e+02,1.745300000000000011e+02,1.749799999999999898e+02,1.787700000000000102e+02,1.749799999999999898e+02,1.727599999999999909e+02,1.796599999999999966e+02,1.758700000000000045e+02,1.778700000000000045e+02,1.736500000000000057e+02,1.769799999999999898e+02,1.769799999999999898e+02,1.798899999999999864e+02,1.754199999999999875e+02,1.785500000000000114e+02,1.745800000000000125e+02,1.725699999999999932e+02,1.725699999999999932e+02,1.709499999999999886e+02,1.763700000000000045e+02,1.709499999999999886e+02,1.719199999999999875e+02,1.750399999999999920e+02
1.756399999999999864e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.785500000000000114e+02,1.774300000000000068e+02,1.760900000000000034e+02,1.769799999999999898e+02,1.778700000000000045e+02,1.754199999999999875e+02,1.745300000000000011e+02,1.751999999999999886e+02,1.787700000000000102e+02,1.749799999999999898e+02,1.727599999999999909e+02,1.797800000000000011e+02,1.756399999999999864e+02,1.778700000000000045e+02,1.736500000000000057e+02,1.769799999999999898e+02,1.769799999999999898e+02,1.798899999999999864e+02,1.754199999999999875e+02,1.785500000000000114e+02,1.747400000000000091e+02,1.725699999999999932e+02,1.727199999999999989e+02,1.709499999999999886e+02,1.768000000000000114e+02,1.709499999999999886e+02,1.717599999999999909e+02,1.747400000000000091e+02
1.756399999999999864e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.785500000000000114e+02,1.771999999999999886e+02,1.760900000000000034e+02,1.769799999999999898e+02,1.778700000000000045e+02,1.754199999999999875e+02,1.740900000000000034e+02,1.749799999999999898e+02,1.785500000000000114e+02,1.747599999999999909e+02,1.727599999999999909e+02,1.798899999999999864e+02,1.756399999999999864e+02,1.778700000000000045e+02,1.738700000000000045e+02,1.769799999999999898e+02,1.771999999999999886e+02,1.796599999999999966e+02,1.754199999999999875e+02,1.785500000000000114e+02,1.747400000000000091e+02,1.725699999999999932e+02,1.728799999999999955e+02,1.707800000000000011e+02,1.765099999999999909e+02,1.709499999999999886e+02,1.720900000000000034e+02,1.745800000000000125e+02
1.756399999999999864e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.785500000000000114e+02,1.771999999999999886e+02,1.760900000000000034e+02,1.769799999999999898e+02,1.778700000000000045e+02,1.754199999999999875e+02,1.749799999999999898e+02,1.749799999999999898e+02,1.783199999999999932e+02,1.749799999999999898e+02,1.727599999999999909e+02,1.798899999999999864e+02,1.758700000000000045e+02,1.776500000000000057e+02,1.740900000000000034e+02,1.771999999999999886e+02,1.769799999999999898e+02,1.796599999999999966e+02,1.754199999999999875e+02,1.785500000000000114e+02,1.747400000000000091e+02,1.725699999999999932e+02,1.728799999999999955e+02,1.706200000000000045e+02,1.766500000000000057e+02,1.711100000000000136e+02,1.720900000000000034e+02,1.744300000000000068e+02
1.756399999999999864e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.785500000000000114e+02,1.771999999999999886e+02,1.760900000000000034e+02,1.769799999999999898e+02,1.778700000000000045e+02,1.754199999999999875e+02,1.745300000000000011e+02,1.749799999999999898e+02,1.783199999999999932e+02,1.747599999999999909e+02,1.727599999999999909e+02,1.798899999999999864e+02,1.754199999999999875e+02,1.776500000000000057e+02,1.743100000000000023e+02,1.771999999999999886e+02,1.771999999999999886e+02,1.798899999999999864e+02,1.754199999999999875e+02,1.783199999999999932e+02,1.747400000000000091e+02,1.725699999999999932e+02,1.730399999999999920e+02,1.709499999999999886e+02,1.765099999999999909e+02,1.709499999999999886e+02,1.720900000000000034e+02,1.753400000000000034e+02
1.756399999999999864e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.785500000000000114e+02,1.771999999999999886e+02,1.763100000000000023e+02,1.769799999999999898e+02,1.778700000000000045e+02,1.754199999999999875e+02,1.743100000000000023e+02,1.749799999999999898e+02,1.783199999999999932e+02,1.747599999999999909e+02,1.727599999999999909e+02,1.798899999999999864e+02,1.758700000000000045e+02,1.774300000000000068e+02,1.743100000000000023e+02,1.774300000000000068e+02,1.771999999999999886e+02,1.796599999999999966e+02,1.756399999999999864e+02,1.783199999999999932e+02,1.748899999999999864e+02,1.727199999999999989e+02,1.730399999999999920e+02,1.707800000000000011e+02,1.765099999999999909e+02,1.709499999999999886e+02,1.720900000000000034e+02,1.760699999999999932e+02
1.756399999999999864e+02,1.785500000000000114e+02,1.798899999999999864e+02,1.783199999999999932e+02,1.771999999999999886e+02,1.765399999999999920e+02,1.771999999999999886e+02,1.778700000000000045e+02,1.751999999999999886e+02,1.747599999999999909e+02,1.749799999999999898e+02,1.780999999999999943e+02,1.747599999999999909e+02,1.727599999999999909e+02,1.798899999999999864e+02,1.756399999999999864e+02,1.776500000000000057e+02,1.747599999999999909e+02,1.774300000000000068e+02,1.774300000000000068e+02,1.796599999999999966e+02,1.754199999999999875e+02,1.783199999999999932e+02,1.747400000000000091e+02,1.728799999999999955e+02,1.730399999999999920e+02,1.709499999999999886e+02,1.766500000000000057e+02,1.706200000000000045e+02,1.722500000000000000e+02,1.763700000000000045e+02
1.760900000000000034e+02,1.785500000000000114e+02,1.796599999999999966e+02,1.783199999999999932e+02,1.771999999999999886e+02,1.763100000000000023e+02,1.769799999999999898e+02,1.778700000000000045e+02,1.763100000000000023e+02,1.747599999999999909e+02,1.749799999999999898e+02,1.780999999999999943e+02,1.747599999999999909e+02,1.727599999999999909e+02,1.801100000000000136e+02,1.754199999999999875e+02,1.776500000000000057e+02,1.747599999999999909e+02,1.774300000000000068e+02,1.774300000000000068e+02,1.796599999999999966e+02,1.756399999999999864e+02,1.780999999999999943e+02,1.748899999999999864e+02,1.727199999999999989e+02,1.728799999999999955e+02,1.707800000000000011e+02,1.765099999999999909e+02,1.711100000000000136e+02,1.722500000000000000e+02,1.759300000000000068e+02
1.760900000000000034e+02,1.787700000000000102e+02,1.797800000000000011e+02,1.783199999999999932e+02,1.774300000000000068e+02,1.765399999999999920e+02,1.769799999999999898e+02,1.778700000000000045e+02,1.751999999999999886e+02,1.743100000000000023e+02,1.749799999999999898e+02,1.783199999999999932e+02,1.745300000000000011e+02,1.727599999999999909e+02,1.801100000000000136e+02,1.756399999999999864e+02,1.776500000000000057e+02,1.747599999999999909e+02,1.774300000000000068e+02,1.776500000000000057e+02,1.796599999999999966e+02,1.758700000000000045e+02,1.780999999999999943e+02,1.747400000000000091e+02,1.730399999999999920e+02,1.730399999999999920e+02,1.709499999999999886e+02,1.763700000000000045e+02,1.711100000000000136e+02,1.722500000000000000e+02,1.747400000000000091e+02
1.760900000000000034e+02,1.787700000000000102e+02,1.798899999999999864e+02,1.783199999999999932e+02,1.774300000000000068e+02,1.767599999999999909e+02,1.771999999999999886e+02,1.776500000000000057e+02,1.754199999999999875e+02,1.743100000000000023e+02,1.749799999999999898e+02,1.780999999999999943e+02,1.745300000000000011e+02,1.729900000000000091e+02,1.801100000000000136e+02,1.758700000000000045e+02,1.774300000000000068e+02,1.749799999999999898e+02,1.774300000000000068e+02,1.774300000000000068e+02,1.794399999999999977e+02,1.756399999999999864e+02,1.783199999999999932e+02,1.748899999999999864e+02,1.730399999999999920e+02,1.731999999999999886e+02,1.709499999999999886e+02,1.766500000000000057e+02,1.711100000000000136e+02,1.722500000000000000e+02,1.747400000000000091e+02
1.760900000000000034e+02,1.789900000000000091e+02,1.798899999999999864e+02,1.780999999999999943e+02,1.774300000000000068e+02,1.767599999999999909e+02,1.771999999999999886e+02,1.776500000000000057e+02,1.754199999999999875e+02,1.743100000000000023e+02,1.747599999999999909e+02,1.780999999999999943e+02,1.745300000000000011e+02,1.727599999999999909e+02,1.801100000000000136e+02,1.756399999999999864e+02,1.774300000000000068e+02,1.751999999999999886e+02,1.776500000000000057e+02,1.774300000000000068e+02,1.796599999999999966e+02,1.758700000000000045e+02,1.783199999999999932e+02,1.748899999999999864e+02,1.730399999999999920e+02,1.730399999999999920e+02,1.707800000000000011e+02,1.763700000000000045e+02,1.709499999999999886e+02,1.724099999999999966e+02,1.762199999999999989e+02
1.760900000000000034e+02,1.789900000000000091e+02,1.798899999999999864e+02,1.780999999999999943e+02,1.776500000000000057e+02,1.769799999999999898e+02,1.771999999999999886e+02,1.776500000000000057e+02,1.754199999999999875e+02,1.743100000000000023e+02,1.747599999999999909e+02,1.780999999999999943e+02,1.745300000000000011e+02,1.729900000000000091e+02,1.801100000000000136e+02,1.758700000000000045e+02,1.774300000000000068e+02,1.751999999999999886e+02,1.776500000000000057e+02,1.776500000000000057e+02,1.794399999999999977e+02,1.758700000000000045e+02,1.783199999999999932e+02,1.750399999999999920e+02,1.728799999999999955e+02,1.730399999999999920e+02,1.709499999999999886e+02,1.763700000000000045e+02,1.712800000000000011e+02,1.722500000000000000e+02,1.762199999999999989e+02
1.760900000000000034e+02,1.789900000000000091e+02,1.798899999999999864e+02,1.780999999999999943e+02,1.776500000000000057e+02,1.769799999999999898e+02,1.771999999999999886e+02,1.774300000000000068e+02,1.756399999999999864e+02,1.743100000000000023e+02,1.749799999999999898e+02,1.780999999999999943e+02,1.745300000000000011e+02,1.727599999999999909e+02,1.801100000000000136e+02,1.758700000000000045e+02,1.774300000000000068e+02,1.751999999999999886e+02,1.776500000000000057e+02,1.776500000000000057e+02,1.792199999999999989e+02,1.758700000000000045e+02,1.780999999999999943e+02,1.750399999999999920e+02,1.730399999999999920e+02,1.731999999999999886e+02,1.707800000000000011e+02,1.762199999999999989e+02,1.711100000000000136e+02,1.724099999999999966e+02,1.747400000000000091e+02
